494932da-6e14-4b5c-998c-855234ebcbf8;e682d8d8-b5c7-4571-8963-4a063ebede90; Rua Joaquim André de Sá, 138, Bucarein, Joinville - SC
c24749b0-b739-4736-b8df-96654b2b83b9;7052f437-84bc-4c61-8989-ce956ec47615; Rua Abdon Batista, 121, Sala 5, Centro, Joinville - SC
025d0d2c-874a-4b23-8185-307e1fadfd1c;61e072af-9cf7-45e5-914f-2ce02387b28b; Rua Benedito Novo, s/n, Itaum, Joinville - SC
b6bf69dc-981e-40d4-bfc6-4e595c723b1e;88e0a13c-26a0-445b-b211-98a8bbe5c689; Rua das Cegonhas, 130, Jardim Iririú, Joinville - SC
aa248da9-e4cf-48fa-b7b3-139b6f761ddd;22366e73-107b-42b6-858d-79034bdf2e64; Rua Prefeito Helmuth Fallgatter, 2274, Sala 3, Boa Vista, Joinville - SC
7145be54-881a-466a-aa29-e2196a20db06;82728d83-0c59-4256-83f6-7fe5716e11b8; Rua Caçador, 207, Fundos, Anita Garibaldi, Joinville - SC
0a8ae553-b97b-47c5-be82-8f520187692b;ae73fbea-6fd1-4b8b-a1a2-9666eb2a2f5e; Rua Bruno Klug, 102, Pirabeiraba, Joinville - SC
ea315a9c-6a50-4b93-9912-ca979b1d9723;92c3c05d-b9f0-48f7-b881-7ce18b83765e; Rua Monsenhor Gercino, 2265, Itaum, Joinville - SC
ac7296ff-1d8e-496b-adf9-2ef1b67a14a6;2267e95c-78e1-4870-be3d-570513136e48; Rua Doutor João Colin, 2559, América, Joinville - SC
8a02b894-cc7d-4eba-8826-82a809854634;bda2b345-488c-4f7c-9271-1fec88c9bb48; Rua Ernesto Pisetta, 30, Centro, Guaramirim - SC
072f6287-47bd-4a21-b45f-971b25c89aba;bda2b345-488c-4f7c-9271-1fec88c9bb48; . ., s/n, ., Joinville - SC
d668862a-1cf4-478c-9f34-9fd9528385cf;29c571f3-7fef-4364-8f32-7333503bc1c1; Rua Minas Gerais, 5146, Morro do Meio, Joinville - SC
50e949c7-edcf-4907-9a82-7f540002301c;e02e5c13-36cf-43e1-9724-31a330b2b033; Rua Ottokar Doerffel, 1095, Anita Garibaldi, Joinville - SC
cf3c1e49-a693-49e2-b9a5-664f32f93ae5;4805f49a-9d71-4a97-8a7b-1f905d83f590; Rua Dona Francisca, 9215, Zona Industrial, Joinville - SC
4c448d75-65ae-4ffc-861e-d7c88bed59f6;9a4038e8-45b6-4ff1-837f-914f50a10eeb; Avenida Paulo Schroeder, 1665, Boehmerwald, Joinville - SC
dc6561bd-8365-4a6f-8de0-34731d577a57;852f40ff-ad49-436f-8a08-fd2fe41f7a56; Rua Santa Catarina, 1393, Floresta, Joinville - SC
ffde5931-dd62-4536-90cc-67780d9704bc;f157b460-304c-4a81-bf33-747a409e4d8c; Rua Fátima, 1218, Fátima, Joinville - SC
b8cbb55e-8389-427c-813a-6819bcf67d0c;af39857c-0644-4658-b416-18b9c3e56e37; Rua Pascoal Filippi, 415, Vila Nova, Joinville - SC
d56259b3-ac1a-4a0c-b296-b42d5f637db5;4deaa94f-e804-42a6-8430-32ba6f2fc0b7; Rua José Francisco de Leão, 72, Iririú, Joinville - SC
92c2a34a-450e-455d-8ed7-fed34d89e7db;80a447c3-c21c-4ca1-8036-6f703bae7605; Rua Tabatinga, 214, Iririú, Joinville - SC
fff42e05-776b-4b62-a1fd-317ea220314a;ab90a628-3f01-43b5-a924-ce221f7240ff; Rua Francisco Carlos Goll, 122, Nova Brasília, Joinville - SC
f384b66e-2080-47fb-9e39-b84d2d33835e;822c144d-de40-40a6-b1ba-a0820ff8053a; Rua Benjamin Constant, 3590, Costa E Silva, Joinville - SC
a41e91ad-584c-4429-81be-ba9609d21135;1466d36f-537e-4297-8d47-53efab03496b; Rua Borba Gato, 700, Apto 1104 Bloco B, Atiradores, Joinville - SC
04e16f1d-d630-4e06-b20b-6387c3c4965a;2534eb7d-451e-43e6-bd5d-54cfb50ff5c2; Rua Joinville, 13721, Pirabeiraba, Joinville - SC
